🕘️更新时间,#genre#
天津卫视,http://123.114.30.36:4000/rtp/239.3.1.141:1234
天津卫视,http://171.38.148.188:9003/hls/53/index.m3u8
天津卫视,http://114.243.99.254:8888/rtp/239.3.1.141:1234
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459
天津卫视,http://j.x.bkpcp.top/jx/TIANJHD
天津卫视,http://dsk.cc/php/xxtv.php?id=tjws
天津卫视,http://shyd.695847.xyz/cms001/ch00000090990000001036/index.m3u8?IAS
天津卫视,http://k.061899.xyz/m.php?id=tjws
天津卫视,http://ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8
天津卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226022/index.m3u8?servicetype=1
天津卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225675/index.m3u8?servicetype=1
天津卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/tianjinstv/1.m3u8
天津卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227209/index.m3u8
西藏卫视,http://111.196.134.175:20000/rtp/239.3.1.166:8188
西藏卫视,http://114.243.99.254:8888/rtp/239.3.1.166:8188
西藏卫视,http://223.214.251.5:8008/rtp/238.1.78.101:6680
西藏卫视,http://www.lysvc.cc/daili/xztv.php?id=0
西藏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225638
西藏卫视,http://z.b.bkpcp.top/m.php?id=xzws
西藏卫视,http://goo.bkpcp.top/mg/xzws
西藏卫视,http://k.061899.xyz/m.php?id=xzws
西藏卫视,http://cc02.tv12.xyz/9.m3u8
西藏卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225800/index.m3u8?servicetype=1
西藏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227218/index.m3u8
西藏卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225668/1/index.m3u8?fmt=ts2hls
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
新疆卫视,http://223.214.251.5:8008/rtp/238.1.78.110:6752
新疆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225635
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws
新疆卫视,http://j.x.bkpcp.top/jx/XJWS
新疆卫视,http://dsk.cc/php/xxtv.php?id=xjws
新疆卫视,http://cc02.tv12.xyz/10.m3u8
新疆卫视,http://ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8
新疆卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225788/index.m3u8?servicetype=1
新疆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227193/index.m3u8
新疆卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225759/1/index.m3u8?fmt=ts2hls
新疆卫视,http://php.jdshipin.com/xjtv.php?id=xjws
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd
云南卫视,http://223.214.251.5:8008/rtp/238.1.78.89:6584
云南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226444
云南卫视,http://z.b.bkpcp.top/m.php?id=ynws
云南卫视,http://3501776.xyz:35455/itv/5000000011000031120.m3u8?cdn=bestzb
云南卫视,http://goo.bkpcp.top/mg/ynws
云南卫视,http://dsk.cc/php/xxtv.php?id=ynws#rtsp://221.7.61.147/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil#rtsp://60.13.39.18/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,http://shyd.695847.xyz/cms001/ch00000090990000001223/index.m3u8?IAS
云南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u8
云南卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225794/index.m3u8?servicetype=1
云南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227211/index.m3u8
云南卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225687/1/index.m3u8?fmt=ts2hls
延边卫视,http://36.136.11.230:11888/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227253/index.m3u8
延边卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225721/1/index.m3u8?fmt=ts2hls
延边卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226516
延边卫视,http://tvh.990066.xyz/stream/channelid/1858863061?profile=pass
延边卫视,http://home.dzlove.top:35455/itv/1000000005000266008.m3u8?cdn=ystenlive
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
延边卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001470/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226516/index.m3u8
延边卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
延边卫视,https://stream1.freetv.fun/yan-bian-wei-shi-15.m3u8

🔆超清频道🔆,#genre#
北京卫视4K,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010143
北京卫视4K,http://z.b.bkpcp.top/m.php?id=bjws
北京卫视4K,http://j.x.bkpcp.top/jx/BEIJHD
北京卫视4K,http://3501776.xyz:35455/itv/1000000005000265027.m3u8?cdn=ystenlive
北京卫视4K,https://live.chinacert.cftest5.cn/zgst/?id=beijing
北京卫视4K,http://api.kkitv.itv888.cn:8080/hls/h5uud1z84gn/index.m3u8
北京卫视4K,http://k.061899.xyz/m.php?id=bjws
北京卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8
北京卫视4K,http://ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
北京卫视4K,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/beijingstv/1.m3u8
浙江卫视4K,http://180.158.121.112:9998/rtp/233.18.204.229:5140
浙江卫视4K,http://118.79.7.85:7000/rtp/226.0.1.247:2123
浙江卫视4K,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229473/136086103.smil
江苏卫视4K,http://180.158.121.112:9998/rtp/233.18.204.226:5140
江苏卫视4K,http://114.254.190.44:8099/rtp/239.3.1.113:3003
江苏卫视4K,http://1.83.156.17:8888/rtp/239.109.205.97:8712
江苏卫视4K,http://114.243.99.254:8888/rtp/239.3.1.113:3003
江苏卫视4K,http://118.79.7.85:7000/rtp/226.0.1.249:2122
江苏卫视4K,http://27.10.213.137:8002/rtp/225.0.4.104:7980
江苏卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221228861/index.m3u8
江苏卫视4K,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229468/136083267.smil
湖南卫视4K,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010058
湖南卫视4K,http://z.b.bkpcp.top/m.php?id=hunws
湖南卫视4K,http://j.x.bkpcp.top/jx/HUNANHD
湖南卫视4K,http://3501776.xyz:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
湖南卫视4K,http://api.kkitv.itv888.cn:8080/hls/hoxiunz7ce/index.m3u8
湖南卫视4K,http://k.061899.xyz/m.php?id=hunws
湖南卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227482/index.m3u8
湖南卫视4K,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/hunanstv/1.m3u8
湖南卫视4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227205/index.m3u8
湖南卫视4K,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225707/1/index.m3u8?fmt=ts2hls
东方卫视4K,http://118.79.7.85:7000/rtp/226.0.1.248:2121
东方卫视4K,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229460/136083232.smil
东方卫视4K,http://nas.jqcykj.com:88/shanghai/?id=dfws4k
山东卫视4K,http://180.158.121.112:9998/rtp/233.18.204.228:5140
山东卫视4K,http://114.243.99.254:8888/rtp/239.3.1.144:3005
山东卫视4K,http://223.214.251.5:8008/rtp/238.1.79.29:4344
山东卫视4K,http://118.79.7.85:7000/rtp/226.0.1.251:2124
山东卫视4K,http://27.10.213.137:8002/rtp/225.0.4.106:7980
山东卫视4K,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229467/136083251.smil
广东卫视4K,http://180.158.121.112:9998/rtp/233.18.204.218:5140
广东卫视4K,http://1.83.156.17:8888/rtp/239.111.205.103:5140
广东卫视4K,http://113.120.108.105:4000/rtp/239.21.2.173:5002
广东卫视4K,http://118.79.7.85:7000/rtp/226.0.1.245:2120
广东卫视4K,http://27.10.213.137:8002/rtp/225.0.4.102:7980
广东卫视4K,http://ott.mobaibox.com/PLTV/1/224/3221228838/index.m3u8
广东卫视4K,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%864K%E5%8F%B0
广东卫视4K,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229456/131699760.smil
深圳卫视4K,http://118.79.7.85:7000/rtp/226.0.1.244:2119
深圳卫视4K,http://27.10.213.137:8002/rtp/225.0.4.101:7980
深圳卫视4K,https://cdn3.163189.xyz/163189/szws4k
深圳卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221228835/index.m3u8
深圳卫视4K,https://migu.188766.xyz/?migutoken=3100906f039cd53c8274bdf515d565e3&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
深圳卫视4K,https://migu.188766.xyz/?migutoken=6dbfdaaddc42715e00238b7ddf205493&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
深圳卫视4K,https://migu.188766.xyz/?migutoken=bd50150f9ec02041a48560ffce4441f7&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
深圳卫视4K,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%864K%E5%8F%B0
深圳卫视4K,https://migu.188766.xyz/?migutoken=aee62f182139c84321695d811e2537db&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
深圳卫视4K,https://migu.188766.xyz/?migutoken=18b23630cc1569d8e64ae850f0f9a88e&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
深圳卫视4K,https://migu.188766.xyz/?migutoken=a9448c3c52a1e8b22ba647881b7eb5c3&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
深圳卫视4K,https://migu.188766.xyz/?migutoken=de0579d17c893f7c5018058d864b79b5&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
四川卫视4K,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338
四川卫视4K,http://z.b.bkpcp.top/m.php?id=scws
四川卫视4K,http://j.x.bkpcp.top/jx/SICHD
四川卫视4K,http://3501776.xyz:35455/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视4K,http://api.kkitv.itv888.cn:8080/hls/p2npnppn96p/index.m3u8
四川卫视4K,http://k.061899.xyz/m.php?id=scws
四川卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221228171/index.m3u8
四川卫视4K,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/sichuanstv/1.m3u8
四川卫视4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227197/index.m3u8
四川卫视4K,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225757/1/index.m3u8?fmt=ts2hls
北京纪实科教8K,http://ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8
广州南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州南国都市,http://php.jdshipin.com/TVOD/iptv.php?id=gzngds
广州南国都市,http://php.jdshipin.com/gztv.php?id=shenghuo
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广州南国都市,http://r.jdshipin.com/nWaZO
广州南国都市,https://cdn15.163189.xyz/163189/90871926591ebcbc
广州南国都市,https://cdn15.163189.xyz/163189/ngds
CCTV-4K,http://ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8
CCTV-4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227382/index.m3u8
CCTV-4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227354/index.m3u8
CCTV-4K,http://php.jdshipin.com/TVOD/iptv.php?id=cctv4k
CCTV-4K,http://php.jdshipin.com/bestv.php?id=cctv4k/15000000
CCTV-4K,http://php.jdshipin.com/cqyx.php?id=CCTV4K
CCTV-4K,https://tv.iill.top/4k/cctv4k
CCTV-4K,http://cdn.jdshipin.com:8880/ysp.php?id=cctv4k
CCTV-4K,http://2099.tv12.xyz/358_1763469105640.m3u8
CCTV-4K,http://2099.tv12.xyz/466_1763469105640.m3u8
CCTV-16-4K,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226100
CCTV-16-4K,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8
CCTV-16-4K,http://lu.wqwqwq.sbs/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16-4K,http://k.061899.xyz/m.php?id=cctv16
CCTV-16-4K,http://ott.mobaibox.com/PLTV/3/224/3221228168/index.m3u8
CCTV-16-4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225937/index.m3u8?servicetype=1
CCTV-16-4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225956/index.m3u8?servicetype=1
CCTV-16-4K,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/-4000k-1080P-cctv16/1.m3u8
CCTV-16-4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227071/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227074/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227346/index.m3u8
CCTV-16-4K,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8
CCTV-8K,http://ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
CCTV-8K,http://php.jdshipin.com/TVOD/iptv.php?id=cctv8k
CCTV-8K,http://3501776.xyz:35455/gaoma/cctv8k_36m.m3u8
CCTV-8K,http://2099.tv12.xyz/6_1764786198453.m3u8
CCTV-8K,http://2099.tv12.xyz/7_1764786198453.m3u8
CCTV-8K,http://2099.tv12.xyz/6_1764829401527.m3u8
CCTV-8K,http://2099.tv12.xyz/7_1764829401527.m3u8
CCTV-8K,http://2099.tv12.xyz/6_1764872627511.m3u8
CCTV-8K,http://2099.tv12.xyz/7_1764872627511.m3u8
CCTV-8K,http://2099.tv12.xyz/6_1764915799815.m3u8
苏州-4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
4K测试,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
4K测试,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229167/10000100000000060000000005029497_0.smil

🔆影视频道🔆,#genre#
封神榜,http://www.clmy.cc:35455/yy/1353426319
封神榜,http://cdn.jdshipin.com:8880/huya.php?id=23749096
封神榜,http://live.iill.top/huya.php?id=23749096
封神榜,https://yylunbo.ottiptv.cc/yy/1353426319
封神榜,http://live.iill.top/yy.php?id=1353426319
封神榜,http://live.ottiptv.cc/huya/29465849
封神榜,https://live.iill.top/huya/29465849
封神榜,https://live.metshop.top/huya/29465849
封神榜,https://live.ottiptv.cc/yy/1353426319
封神榜,http://live.ottiptv.cc/huya/20432237
西游记,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093806671579134_hlsb.m3u8
天龙八部,http://www.clmy.cc:35455/yy/1355067965
天龙八部,https://live.metshop.top/huya/23903123
天龙八部,http://cdn.jdshipin.com:8880/huya.php?id=23903123
天龙八部,http://live.iill.top/huya.php?id=23903123
天龙八部,https://live.metshop.top/yy/1382749944
天龙八部,http://live.iill.top/huya.php?id=11602041
天龙八部,https://yylunbo.ottiptv.cc/yy/1351814644
天龙八部,http://live.iill.top/yy.php?id=1351814644
天龙八部,https://live.ottiptv.cc/huya/20985816
天龙八部,https://yylunbo.ottiptv.cc/yy/1355067965
鹿鼎记,http://cdn.jdshipin.com:8880/huya.php?id=23865080
鹿鼎记,http://live.iill.top/huya.php?id=23865080
鹿鼎记,http://live.iill.top/yy.php?id=1382704650
鹿鼎记,https://yylunbo.ottiptv.cc/yy/1460463356
鹿鼎记,http://live.ottiptv.cc/huya/23650774
寻秦记,http://cdn.jdshipin.com:8880/huya.php?id=23864973
寻秦记,http://live.iill.top/huya.php?id=23864973
寻秦记,https://yylunbo.ottiptv.cc/yy/1354658048
寻秦记,http://live.ottiptv.cc/huya/29465848
寻秦记,https://live.iill.top/huya/29465848
寻秦记,https://live.metshop.top/huya/29465848
寻秦记,https://live.ottiptv.cc/yy/1354658048
寻秦记,http://live.ottiptv.cc/huya/30080146
寻秦记,https://lbds.us.ci/29465848
寻秦记,http://nas.jqcykj.com:88/yy?id=1354658048
大唐双龙传,http://cdn.jdshipin.com:8880/huya.php?id=23728674
大唐双龙传,http://live.iill.top/huya.php?id=23728674
大唐双龙传,https://yylunbo.ottiptv.cc/yy/1354930979
大唐双龙传,https://live.iill.top/huya/29465850
大唐双龙传,https://live.metshop.top/huya/29465850
大唐双龙传,https://live.ottiptv.cc/yy/1354930979
大唐双龙传,http://nas.jqcykj.com:88/yy?id=1354930979
神雕侠侣,http://live.metshop.top/huya/11352964
神雕侠侣,http://cdn.jdshipin.com:8880/huya.php?id=11352964
神雕侠侣,http://cdn.jdshipin.com:8880/huya.php?id=23865171
神雕侠侣,http://live.iill.top/huya.php?id=11352964
神雕侠侣,http://live.iill.top/huya.php?id=23865171
神雕侠侣,https://yylunbo.ottiptv.cc/yy/1351762426
神雕侠侣,https://live.iill.top/huya/11352964
神雕侠侣,https://yylunbo.ottiptv.cc/yy/1507704566
神雕侠侣,https://live.ottiptv.cc/huya/11352964
神雕侠侣,https://live.metshop.top/huya/23865171
射雕英雄传,http://cdn.jdshipin.com:8880/huya.php?id=23824164
射雕英雄传,http://live.iill.top/huya.php?id=23824164
射雕英雄传,http://live.iill.top/yy.php?id=1354210357
射雕英雄传,https://live.metshop.top/huya/23824164
射雕英雄传,https://t.freetv.fun/live/she-diao-ying-xiong-chuan-2-1.m3u8
倚天屠龙记,http://live.metshop.top/huya/11342403
倚天屠龙记,http://cdn.jdshipin.com:8880/huya.php?id=11342403
倚天屠龙记,http://cdn.jdshipin.com:8880/huya.php?id=23734246
倚天屠龙记,http://live.iill.top/huya.php?id=11342403
倚天屠龙记,http://live.iill.top/huya.php?id=23734246
倚天屠龙记,https://yylunbo.ottiptv.cc/yy/33300793
倚天屠龙记,https://live.iill.top/huya/23734246
倚天屠龙记,https://live.ottiptv.cc/huya/11342403
倚天屠龙记,https://yylunbo.ottiptv.cc/yy/1507704566
倚天屠龙记,https://live.metshop.top/huya/23734246
笑傲江湖,http://lu.wqwqwq.sbs/yy/1354930909
笑傲江湖,http://live.metshop.top/huya/26355790
笑傲江湖,http://cdn.jdshipin.com:8880/huya.php?id=26355790
笑傲江湖,http://cdn.jdshipin.com:8880/huya.php?id=23865142
笑傲江湖,http://live.iill.top/huya.php?id=26355790
笑傲江湖,http://live.iill.top/huya.php?id=23865142
笑傲江湖,https://live.metshop.top/huya/23865142
笑傲江湖,https://live.iill.top/huya/23865142
笑傲江湖,http://live.iill.top/yy.php?id=1354282410
笑傲江湖,https://live.ottiptv.cc/huya/26355790
刑事侦缉档案,http://cdn.jdshipin.com:8880/huya.php?id=23734169
刑事侦缉档案,http://live.iill.top/huya.php?id=23734169
刑事侦缉档案,http://2099.tv12.xyz/648_1763900813317.m3u8
刑事侦缉档案,http://2099.tv12.xyz/648_1763914661610.m3u8
刑事侦缉档案,http://2099.tv12.xyz/648_1763958636196.m3u8
刑事侦缉档案,http://2099.tv12.xyz/648_1763987534150.m3u8
刑事侦缉档案,https://live.iill.top/huya/29465856
刑事侦缉档案,https://live.metshop.top/huya/29465856
楚汉骄雄,http://cdn.jdshipin.com:8880/huya.php?id=23740156
楚汉骄雄,http://live.iill.top/huya.php?id=23740156
楚汉骄雄,http://live.ottiptv.cc/huya/29465854
楚汉骄雄,https://live.iill.top/huya/29465854
楚汉骄雄,https://live.metshop.top/huya/29465854
法政先锋,http://cdn.jdshipin.com:8880/huya.php?id=23863804
法政先锋,http://live.iill.top/huya.php?id=23863804
法政先锋,https://live.metshop.top/huya/23863804
洗冤录,http://cdn.jdshipin.com:8880/huya.php?id=23903130
洗冤录,http://live.iill.top/huya.php?id=23903130
洗冤录,https://live.iill.top/huya/29465851
洗冤录,https://live.metshop.top/huya/29465851
陀枪师姐,http://cdn.jdshipin.com:8880/huya.php?id=23860039
陀枪师姐,http://live.iill.top/huya.php?id=23860039
陀枪师姐,https://live.iill.top/huya/23860039
陀枪师姐,https://live.iill.top/huya/29465857
陀枪师姐,https://live.metshop.top/huya/29465857
陀枪师姐,http://cdn.jdshipin.com:8880/huya.php?id=29465857
陀枪师姐,https://lbds.us.ci/29465857
使徒行者,http://cdn.jdshipin.com:8880/huya.php?id=23734256
使徒行者,http://live.iill.top/huya.php?id=23734256
使徒行者,https://live.metshop.top/huya/23734256
鉴证实录,http://cdn.jdshipin.com:8880/huya.php?id=23903183
鉴证实录,http://live.iill.top/huya.php?id=23903183
鉴证实录,https://live.metshop.top/huya/23903183
金枝欲孽,http://cdn.jdshipin.com:8880/huya.php?id=23865036
金枝欲孽,http://live.iill.top/huya.php?id=23865036
金枝欲孽,https://live.iill.top/huya/29465847
金枝欲孽,https://live.metshop.top/huya/29465847
扫黄先锋,http://cdn.jdshipin.com:8880/huya.php?id=23903196
扫黄先锋,http://live.iill.top/huya.php?id=23903196
扫黄先锋,https://live.iill.top/huya/29465855
创世纪,http://cdn.jdshipin.com:8880/huya.php?id=23749083
创世纪,http://live.iill.top/huya.php?id=23749083
创世纪,https://live.metshop.top/huya/29465852
妙手仁心,http://cdn.jdshipin.com:8880/huya.php?id=23829543
妙手仁心,http://live.iill.top/huya.php?id=23829543
妙手仁心,https://live.iill.top/huya/29465853
妙手仁心,https://live.metshop.top/huya/29465853
大时代,http://cdn.jdshipin.com:8880/huya.php?id=23865161
大时代,http://live.iill.top/huya.php?id=23865161
大时代,https://live.metshop.top/huya/23865161
大时代,https://lbds.us.ci/23865161
野蛮亲家,http://cdn.jdshipin.com:8880/huya.php?id=23863796
野蛮亲家,http://live.iill.top/huya.php?id=23863796
野蛮亲家,https://live.iill.top/huya/23863796
野蛮亲家,https://live.metshop.top/huya/23863796
笑看风云,http://cdn.jdshipin.com:8880/huya.php?id=23865058
笑看风云,http://live.iill.top/huya.php?id=23865058
笑看风云,https://live.iill.top/huya/29465858
笑看风云,https://live.metshop.top/huya/29465858
埋堆堆1,https://live.iill.top/huya/23749096
埋堆堆2,https://live.iill.top/huya/23735126
埋堆堆3,https://live.iill.top/huya/23865152
埋堆堆4,https://live.iill.top/huya/23903196
埋堆堆5,https://live.iill.top/huya/23740156
埋堆堆5,https://t.freetv.fun/live/mai-dui-dui-5-1-1.m3u8
埋堆堆6,https://live.iill.top/huya/23728660
埋堆堆7,https://live.iill.top/huya/23735153
埋堆堆8,https://live.iill.top/huya/23865058
埋堆堆9,https://live.iill.top/huya/23734183
埋堆堆10,https://live.iill.top/huya/23749068
埋堆堆11,https://live.iill.top/huya/23865036
埋堆堆12,https://live.iill.top/huya/23740162
埋堆堆13,https://live.iill.top/huya/23829474
埋堆堆14,https://live.iill.top/huya/23863833
埋堆堆15,https://live.iill.top/huya/23903106
埋堆堆16,https://live.iill.top/huya/23865025
埋堆堆17,https://live.iill.top/huya/23728689
埋堆堆18,https://live.iill.top/huya/23824171
埋堆堆19,https://live.iill.top/huya/23860057
埋堆堆20,https://live.iill.top/huya/23865072
埋堆堆21,https://live.iill.top/huya/23734176
埋堆堆22,https://live.iill.top/huya/23728651
埋堆堆23,https://live.iill.top/huya/23734246
埋堆堆24,https://live.iill.top/huya/23865179
埋堆堆25,https://live.iill.top/huya/23734196
埋堆堆26,https://live.iill.top/huya/23734211

🔆高清频道🔆,#genre#
CCTV央视台球,http://171.124.100.84:8084/rtp/226.0.2.216:9640
CCTV央视台球,http://118.79.7.85:7000/rtp/226.0.2.216:9640
CCTV央视台球,http://ott.mobaibox.com/PLTV/3/224/3221228683/index.m3u8
CCTV央视台球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226156/1/index.m3u8?fmt=ts2hls
CCTV央视台球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226117/1/index.m3u8?fmt=ts2hls
CCTV央视台球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380775932cff/1.m3u8?m3u8_level=2
CCTV央视台球,http://php.jdshipin.com/TVOD/iptv.php?id=ystq
CCTV央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
CCTV央视台球,http://www.xiaomo520.cn:4020/udp/239.252.219.80:5140
CCTV央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
CCTV央视台球,https://hls-gateway.vpstv.net/streams/708855.m3u8
CCTV高尔夫网球,http://223.214.251.5:8008/rtp/238.1.79.58:4600
CCTV高尔夫网球,http://118.79.7.85:7000/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226114/1/index.m3u8?fmt=ts2hls
CCTV高尔夫网球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls
CCTV高尔夫网球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807743b61bb/1.m3u8?m3u8_level=2
CCTV高尔夫网球,http://php.jdshipin.com/TVOD/iptv.php?id=gefwq
CCTV高尔夫网球,http://www.xiaomo520.cn:4020/udp/239.252.219.95:5140
CCTV高尔夫网球,http://2099.tv12.xyz/416_1764073959999.m3u8
CCTV高尔夫网球,http://2099.tv12.xyz/416_1764087696401.m3u8
CCTV高尔夫网球,http://2099.tv12.xyz/416_1764130928051.m3u8
CCTV高尔夫网球,http://2099.tv12.xyz/416_1764160385192.m3u8
CCTV高尔夫网球,http://2099.tv12.xyz/416_1764174025710.m3u8
CCTV电视指南,http://www.xiaomo520.cn:4020/udp/239.252.219.97:5140
CCTV电视指南,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226120/1/index.m3u8?fmt=ts2hls
CCTV电视指南,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225673/1/index.m3u8?fmt=ts2hls
CCTV第一剧场,http://180.158.121.112:9998/rtp/233.18.204.184:5140
CCTV第一剧场,http://223.214.251.5:8008/rtp/238.1.79.63:4640
